0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
4, 2404, 4.0424, 4.0000, 0.0010, 0.0161, 7.3000, 0.4364, -1207.7300, 2004.5564, 27.5000, 41.2500, 0.0002, 0.4793, 122.5447, 0.8099, 0.1654, 38.0000, 0.0193, 9.9023, 1.5273, 6.5758, 6.0000, 35.7590, 9.7000, 18.5193, 21.8333, 81.6029, 8.0000, 0.0086, 0.6391
5, 3338, 4.3750, 4.0000, 0.0007, 0.0268, 9.9000, 0.2950, -970.1000, 2433.3013, 11.5000, 33.3333, 0.0002, 0.4732, 130.8745, 0.8021, 0.1513, 22.0000, 0.0475, 10.1116, 1.4750, 8.6450, 5.5000, 48.2167, 10.0700, 14.8150, 18.7333, 76.4091, 12.0000, 0.0173, 0.6195
6, 4498, 4.0596, 5.0000, 0.0004, 0.0194, 10.4000, 0.3234, -852.4000, 2023.2582, 15.0000, 29.3750, 0.0001, 0.4444, 135.4807, 0.8203, 0.1493, 44.0000, 0.0359, 10.4940, 1.6426, 7.7915, 6.6000, 38.0594, 9.8400, 15.2484, 19.2394, 73.8113, 20.0000, 0.0111, 0.5720
7, 5948, 4.2117, 4.0000, 0.0004, 0.0295, 9.6000, 0.3559, -922.6100, 1796.0252, 17.0000, 31.7143, 0.0001, 0.4167, 127.3469, 0.8112, 0.1531, 63.0000, 0.0311, 10.5562, 1.6351, 7.8378, 6.2000, 36.3126, 9.5700, 16.0732, 19.7127, 78.5257, 26.0000, 0.0062, 0.5614
8, 7238, 4.6213, 4.0000, 0.0010, 0.0196, 8.7000, 0.3550, -1235.5900, 1996.9963, 19.0000, 42.2500, 0.0002, 0.4884, 104.1103, 0.7981, 0.1576, 38.0000, 0.0175, 9.8383, 1.5385, 6.9231, 3.1000, 33.7974, 9.6800, 19.0413, 22.3438, 96.0519, 11.0000, 0.0247, 0.6512
9, 8212, 4.2690, 4.0000, 0.0009, 0.0353, 9.7000, 0.2632, -827.3800, 2180.0653, 14.5000, 28.5000, 0.0002, 0.4463, 125.7621, 0.8008, 0.1525, 26.0000, 0.0384, 10.1091, 1.6316, 8.0526, 5.5000, 39.8759, 9.0600, 14.7776, 18.1836, 79.5152, 15.0000, 0.0114, 0.6102
10, 9179, 4.0307, 4.0000, 0.0009, 0.0128, 7.5000, 0.4167, -950.5700, 1499.5336, 20.0000, 32.5714, 0.0002, 0.3191, 170.5749, 0.8161, 0.1644, 56.0000, 0.0270, 11.0979, 1.6842, 7.0482, 3.1000, 31.2908, 8.4100, 16.9865, 20.0461, 58.6253, 19.0000, 0.0068, 0.4979
11, 10514, 4.3017, 4.0000, 0.0006, 0.0225, 7.1000, 0.4174, -703.2800, 2478.3385, 10.5000, 24.2000, 0.0001, 0.4542, 131.4265, 0.7956, 0.1668, 46.0000, 0.0158, 10.3457, 1.4876, 6.8182, 3.1000, 56.4208, 8.2300, 11.4017, 13.9775, 76.0882, 12.0000, 0.0128, 0.5936
12, 11848, 3.9688, 3.0000, 0.0005, 0.0395, 5.9000, 0.3385, -800.3100, 1752.4985, 11.0000, 27.4286, 0.0002, 0.3216, 259.0844, 0.7375, 0.1740, 21.0000, 0.0416, 11.4864, 1.3958, 7.5260, 3.1000, 60.9075, 7.5400, 11.5780, 14.0964, 38.5975, 10.0000, 0.0491, 0.4523
13, 12788, 4.0345, 4.0000, 0.0009, 0.0138, 7.8000, 0.4253, -844.6100, 1725.6150, 14.5000, 29.0000, 0.0003, 0.3722, 183.3333, 0.8232, 0.1631, 45.0000, 0.0118, 10.6359, 1.6264, 6.6724, 7.8000, 39.8034, 9.0200, 14.9120, 17.8069, 54.5455, 15.0000, 0.0000, 0.5389
14, 13809, 4.4558, 4.0000, 0.0004, 0.0226, 6.3000, 0.4286, -531.8000, 2800.1872, 7.0000, 18.3750, 0.0001, 0.5742, 132.3621, 0.8050, 0.1711, 43.0000, 0.0138, 9.6318, 1.3741, 6.8367, 5.1000, 71.9313, 7.9100, 7.7912, 10.0711, 75.5503, 6.0000, 0.0000, 0.6774
15, 14607, 4.2041, 4.0000, 0.0006, 0.0225, 8.9000, 0.3571, -951.7100, 2076.0584, 14.5000, 32.6667, 0.0002, 0.4700, 109.5000, 0.8081, 0.1568, 49.0000, 0.0243, 10.0668, 1.5255, 7.3367, 3.1000, 44.6202, 9.5200, 15.1510, 17.5565, 91.3242, 12.0000, 0.0108, 0.6250
16, 15720, 4.5326, 4.0000, 0.0007, 0.0194, 5.4000, 0.4130, -669.8000, 1981.6756, 12.0000, 23.0000, 0.0002, 0.4740, 120.4427, 0.7932, 0.1771, 40.0000, 0.0113, 10.0502, 1.3750, 6.4076, 6.0000, 67.1650, 7.6600, 9.6050, 13.1130, 83.0270, 12.0000, 0.0082, 0.6250
17, 16700, 4.0785, 4.0000, 0.0005, 0.0266, 8.2000, 0.3560, -793.2600, 2178.7208, 11.5000, 27.2857, 0.0002, 0.4467, 130.8975, 0.7932, 0.1603, 43.0000, 0.0370, 10.3031, 1.4555, 7.5445, 5.3000, 56.0049, 9.0000, 12.2263, 15.5216, 76.3957, 9.0000, 0.0133, 0.5888
18, 17757, 4.3692, 4.0000, 0.0004, 0.0182, 6.6000, 0.4308, -949.5600, 2514.8928, 13.5000, 32.5000, 0.0002, 0.6045, 105.8142, 0.8000, 0.1692, 37.0000, 0.0182, 9.3357, 1.4462, 6.7462, 3.1000, 51.5029, 8.6700, 14.1496, 17.3077, 94.5053, 4.0000, 0.0084, 0.7164
19, 18475, 4.2650, 4.0000, 0.0008, 0.0272, 7.1000, 0.3600, -726.9600, 1740.8757, 11.0000, 25.0000, 0.0002, 0.4135, 117.8809, 0.7949, 0.1667, 36.0000, 0.0262, 10.3749, 1.4050, 7.0600, 6.0000, 62.5970, 8.0600, 10.7390, 13.8000, 84.8314, 8.0000, 0.0094, 0.5817
20, 19546, 3.9667, 4.0000, 0.0006, 0.0219, 6.4000, 0.4556, -875.8900, 2243.3574, 11.0000, 30.0000, 0.0002, 0.4486, 134.4047, 0.7965, 0.1712, 35.0000, 0.0271, 10.2353, 1.4611, 6.5167, 6.4000, 52.7750, 8.9700, 13.3511, 17.1111, 74.4022, 9.0000, 0.0084, 0.5946
21, 20507, 4.4348, 4.0000, 0.0015, 0.0165, 7.3000, 0.4275, -667.5600, 1605.9197, 12.0000, 23.0000, 0.0004, 0.4444, 102.2377, 0.8028, 0.1654, 39.0000, 0.0267, 9.8093, 1.6159, 7.0217, 5.5000, 46.7813, 9.3800, 12.4481, 16.7362, 97.8113, 11.0000, 0.0153, 0.6389
22, 21296, 4.5168, 4.0000, 0.0006, 0.0347, 10.8000, 0.3154, -864.4400, 3002.3678, 11.5000, 29.8000, 0.0002, 0.5844, 96.9809, 0.8081, 0.1468, 35.0000, 0.0243, 9.4322, 1.4698, 8.3557, 7.6000, 52.2430, 10.0400, 13.3756, 16.7522, 103.1130, 9.0000, 0.0069, 0.7143
23, 22164, 3.8284, 4.0000, 0.0005, 0.0268, 8.0000, 0.4118, -1193.5900, 1686.6038, 19.0000, 40.8000, 0.0003, 0.3732, 123.1657, 0.8114, 0.1618, 60.0000, 0.0188, 10.6505, 1.4853, 7.0490, 5.7000, 39.7671, 9.3600, 17.8485, 21.4180, 81.1914, 11.0000, 0.0000, 0.5455
24, 23286, 4.4328, 4.0000, 0.0010, 0.0176, 6.2000, 0.4254, -649.1300, 1743.6310, 10.5000, 22.3333, 0.0003, 0.5071, 105.1020, 0.7943, 0.1719, 37.0000, 0.0203, 9.6023, 1.3731, 7.1194, 6.4000, 67.9995, 7.9000, 9.3230, 11.6199, 95.1456, 2.0000, 0.0122, 0.6714
25, 24028, 4.2341, 4.0000, 0.0003, 0.0190, 7.4000, 0.4098, -745.1500, 2180.7170, 14.0000, 25.6250, 0.0001, 0.5164, 108.0033, 0.7967, 0.1652, 54.0000, 0.0190, 10.0338, 1.4732, 7.0439, 6.0000, 56.1954, 9.1300, 11.7872, 14.9329, 92.5898, 9.0000, 0.0173, 0.6338
26, 25187, 4.3605, 4.0000, 0.0017, 0.0147, 6.8000, 0.4419, -1260.1700, 1676.9307, 23.5000, 43.0000, 0.0004, 0.6023, 82.6446, 0.8092, 0.1677, 27.0000, 0.0168, 8.7791, 1.4767, 6.4535, 10.1000, 38.2574, 9.9000, 18.6056, 20.4558, 121.0000, 7.0000, 0.0084, 0.7614
1, 0, 2.0000, 4.0000, 0.0000, 0.0000, 0.3000, 0.0000, -172199.2000, 2237.8465, 11.0000, 5818.0000, 0.0000, 0.1942, 131.8445, 0.7814, 0.1678, 0.0000, 0.0400, 11.0118, 1.0000, 13.0000, 3.1000, 122.2267, 294.6900, -3.7868, 2332.4039, 75.8469, 285.0000, 0.0215, 0.2967
2, 12, 3.6289, 4.0000, 0.0004, 0.0269, 6.5000, 0.3814, -720.3600, 1751.8894, 12.5000, 24.7500, 0.0003, 0.5049, 188.5192, 0.7763, 0.1729, 12.0000, 0.0470, 9.5878, 1.4124, 6.8144, 6.0000, 62.7347, 8.0800, 10.5335, 13.5364, 53.0450, 5.0000, 0.0244, 0.6311
3, 535, 4.2680, 4.0000, 0.0006, 0.0124, 7.7000, 0.4433, -943.3700, 2322.5456, 17.5000, 32.3333, 0.0003, 0.5500, 142.0000, 0.8248, 0.1628, 19.0000, 0.0142, 9.2879, 1.6907, 6.3608, 7.8000, 30.9816, 10.4500, 16.9705, 19.9436, 70.4225, 6.0000, 0.0000, 0.6800
4, 1103, 3.9231, 3.0000, 0.0016, 0.0306, 5.4000, 0.3590, -566.2400, 1924.2131, 8.5000, 19.5000, 0.0006, 0.4756, 139.7977, 0.7832, 0.1760, 15.0000, 0.0357, 9.1975, 1.3205, 6.8974, 7.2000, 75.3271, 6.7200, 7.5971, 10.8769, 71.5319, 4.0000, 0.0102, 0.6585
5, 1498, 4.4316, 4.0000, 0.0007, 0.0126, 7.8000, 0.4211, -923.4300, 2244.4108, 16.5000, 31.6667, 0.0002, 0.6122, 112.4531, 0.8255, 0.1619, 23.0000, 0.0306, 9.0000, 1.5579, 6.6947, 7.8000, 42.8954, 9.4000, 15.1432, 17.7193, 88.9259, 5.0000, 0.0000, 0.7347
6, 2057, 4.1787, 4.0000, 0.0003, 0.0297, 7.6000, 0.3617, -681.9900, 2420.4162, 11.0000, 23.5000, 0.0001, 0.4531, 163.2653, 0.7680, 0.1641, 38.0000, 0.0281, 10.5309, 1.4936, 7.2000, 5.7000, 56.6225, 8.0900, 11.1997, 15.0170, 61.2500, 10.0000, 0.0375, 0.5673
7, 3340, 4.5101, 4.0000, 0.0008, 0.0244, 7.1000, 0.3691, -721.9900, 2476.9534, 14.0000, 24.8333, 0.0002, 0.5097, 120.7076, 0.7995, 0.1663, 30.0000, 0.0416, 9.7791, 1.3826, 6.9262, 6.4000, 64.6654, 8.9400, 10.4091, 12.8864, 82.8448, 6.0000, 0.0098, 0.6516
8, 4161, 3.8850, 3.0000, 0.0004, 0.0309, 5.2000, 0.3894, -825.4600, 2545.5165, 13.0000, 28.2500, 0.0003, 0.5172, 209.5719, 0.7840, 0.1779, 18.0000, 0.0526, 9.7050, 1.3982, 6.8319, 6.0000, 59.8710, 8.3000, 11.9266, 15.5478, 47.7163, 4.0000, 0.0073, 0.6293
9, 4715, 4.9697, 4.0000, 0.0006, 0.0200, 5.7000, 0.4545, -574.7900, 2083.1210, 11.0000, 19.8000, 0.0003, 0.5865, 96.1538, 0.7832, 0.1749, 22.0000, 0.0128, 9.1169, 1.4545, 6.7071, 5.7000, 63.6835, 7.8100, 9.2956, 11.5564, 104.0000, 7.0000, 0.0219, 0.7212
10, 5267, 4.2768, 4.0000, 0.0017, 0.0283, 5.9000, 0.4107, -540.9400, 1722.2521, 8.0000, 18.6667, 0.0004, 0.4661, 182.4188, 0.7500, 0.1733, 13.0000, 0.0200, 9.6318, 1.4643, 6.8393, 3.1000, 64.0098, 7.5100, 8.9686, 11.7524, 54.8189, 4.0000, 0.0483, 0.6441
11, 5870, 4.3832, 4.0000, 0.0012, 0.0209, 6.1000, 0.4579, -621.6300, 2242.9578, 11.0000, 21.4000, 0.0004, 0.5179, 140.3061, 0.7722, 0.1722, 28.0000, 0.0139, 9.4442, 1.4766, 6.4860, 6.7000, 60.1906, 7.6600, 10.1803, 13.4198, 71.2727, 6.0000, 0.0348, 0.6696
12, 6448, 4.6774, 3.0000, 0.0012, 0.0552, 6.4000, 0.3387, -599.4700, 2155.2813, 9.0000, 20.6667, 0.0006, 0.5362, 176.4335, 0.7025, 0.1687, 7.0000, 0.0644, 8.8777, 1.4032, 7.3871, 8.8000, 67.1454, 7.4100, 9.0281, 13.4280, 56.6786, 2.0000, 0.0736, 0.6812
13, 6777, 3.9730, 4.0000, 0.0019, 0.0232, 8.9000, 0.3784, -532.3500, 1414.1928, 8.5000, 18.5000, 0.0005, 0.4487, 223.5371, 0.8121, 0.1555, 7.0000, 0.0510, 9.3806, 1.5135, 7.0541, 6.0000, 60.0143, 8.0000, 9.4845, 13.8865, 44.7353, 4.0000, 0.0093, 0.6154
14, 7211, 3.4062, 4.0000, 0.0010, 0.0258, 5.3000, 0.4479, -557.4400, 1630.1244, 8.5000, 19.2000, 0.0008, 0.3366, 303.8918, 0.7972, 0.1769, 12.0000, 0.0477, 10.6231, 1.3854, 6.2396, 5.7000, 70.1408, 7.4000, 8.2459, 11.4300, 32.9065, 3.0000, 0.0000, 0.4851
15, 7717, 4.2532, 4.0000, 0.0009, 0.0140, 5.4000, 0.4620, -657.2600, 1732.9652, 11.0000, 22.5714, 0.0003, 0.3659, 246.8769, 0.8082, 0.1778, 30.0000, 0.0140, 10.6516, 1.3671, 6.0886, 5.3000, 68.2693, 7.2600, 9.3445, 11.5602, 40.5060, 6.0000, 0.0000, 0.5305
16, 8575, 4.3265, 4.0000, 0.0014, 0.0233, 5.7000, 0.4388, -568.8700, 1726.1054, 8.5000, 19.6000, 0.0004, 0.4706, 161.4764, 0.8019, 0.1748, 14.0000, 0.0505, 9.5423, 1.3776, 5.9592, 3.1000, 70.4002, 7.5500, 8.3091, 12.3298, 61.9286, 2.0000, 0.0000, 0.6373
17, 9093, 4.6863, 5.0000, 0.0013, 0.0185, 11.5000, 0.3333, -736.2900, 2752.2779, 14.0000, 25.5000, 0.0005, 0.7170, 85.4397, 0.8395, 0.1420, 12.0000, 0.0216, 7.9316, 1.7843, 7.7255, 11.2000, 29.9996, 11.1600, 15.4099, 16.4745, 117.0417, 5.0000, 0.0000, 0.8302
18, 9420, 4.5667, 4.0000, 0.0012, 0.0247, 6.8000, 0.4222, -653.2200, 2057.0558, 10.5000, 22.5000, 0.0004, 0.5426, 160.7062, 0.7918, 0.1670, 17.0000, 0.0124, 9.2241, 1.4556, 6.8222, 3.1000, 60.8575, 8.9500, 10.3606, 12.5556, 62.2254, 2.0000, 0.0165, 0.6809
19, 9908, 4.9506, 4.0000, 0.0012, 0.0281, 6.9000, 0.3025, -786.3600, 1433.7771, 14.0000, 27.0000, 0.0004, 0.3533, 123.3461, 0.7670, 0.1674, 25.0000, 0.0527, 10.4546, 1.4321, 7.7654, 6.4000, 58.2744, 7.3400, 11.8388, 15.2444, 81.0727, 7.0000, 0.0316, 0.5569
20, 10765, 4.3600, 4.0000, 0.0035, 0.0299, 5.3000, 0.3600, -728.9700, 1770.3817, 14.0000, 25.0000, 0.0008, 0.7308, 147.9290, 0.7090, 0.1716, 3.0000, 0.0373, 6.7839, 1.5600, 8.1200, 8.8000, 49.4840, 7.9100, 12.5680, 16.4000, 67.6000, 2.0000, 0.0896, 0.8462
21, 10902, 5.3429, 4.0000, 0.0014, 0.0524, 8.5000, 0.3286, -503.1600, 1666.7174, 8.5000, 17.5000, 0.0005, 0.5125, 150.0000, 0.7190, 0.1571, 17.0000, 0.0048, 9.0838, 1.7429, 8.0857, 6.0000, 41.6268, 7.4700, 11.8007, 13.8571, 66.6667, 5.0000, 0.0714, 0.6750
22, 11325, 5.0263, 3.0000, 0.0007, 0.1212, 7.4000, 0.2281, -830.1000, 2083.9273, 12.5000, 28.5000, 0.0004, 0.3636, 497.8239, 0.6229, 0.1638, 15.0000, 0.0512, 10.9769, 1.5175, 8.2544, 3.1000, 49.5233, 8.0300, 13.4320, 17.0140, 20.0874, 2.0000, 0.0922, 0.4825
23, 11914, 4.9247, 3.0000, 0.0007, 0.0412, 5.9000, 0.2581, -676.6400, 3082.1677, 11.5000, 23.2500, 0.0003, 0.5577, 164.5710, 0.6845, 0.1732, 19.0000, 0.0247, 9.3607, 1.3548, 8.3656, 3.1000, 68.6169, 6.7600, 9.4646, 12.7409, 60.7640, 4.0000, 0.0804, 0.6731
24, 12402, 4.9161, 4.0000, 0.0007, 0.0391, 8.5000, 0.2968, -902.8600, 1905.2939, 16.0000, 31.0000, 0.0002, 0.5000, 154.1374, 0.7460, 0.1586, 15.0000, 0.0161, 9.9442, 1.6903, 7.4129, 5.7000, 32.3687, 9.1200, 16.4458, 19.6258, 64.8772, 15.0000, 0.0494, 0.6337
25, 13275, 4.4265, 4.0000, 0.0005, 0.0188, 6.4000, 0.4265, -681.8200, 3338.5401, 11.5000, 23.4444, 0.0001, 0.4773, 165.2893, 0.7877, 0.1712, 29.0000, 0.0231, 10.2975, 1.5024, 6.7820, 3.1000, 55.9384, 8.4600, 11.2813, 13.9275, 60.5000, 10.0000, 0.0223, 0.5955
26, 14446, 4.5109, 4.0000, 0.0011, 0.0148, 8.0000, 0.4130, -666.6800, 3120.0341, 11.5000, 23.0000, 0.0003, 0.5938, 173.6111, 0.8170, 0.1608, 20.0000, 0.0148, 9.0559, 1.6087, 6.5870, 3.1000, 47.3943, 9.3800, 12.3626, 16.5913, 57.6000, 3.0000, 0.0074, 0.7188
27, 14990, 4.3333, 4.0000, 0.0010, 0.0486, 9.0000, 0.3023, -939.1900, 1735.6473, 16.0000, 32.2500, 0.0003, 0.3655, 265.3983, 0.7500, 0.1556, 15.0000, 0.0139, 10.6791, 1.6357, 7.0853, 8.8000, 35.7245, 8.2900, 16.2883, 20.6519, 37.6792, 13.0000, 0.0458, 0.5172
28, 15713, 4.2579, 4.0000, 0.0003, 0.0224, 7.7000, 0.4158, -923.5700, 2492.3364, 14.0000, 31.6667, 0.0001, 0.5303, 179.0634, 0.8032, 0.1632, 37.0000, 0.0131, 10.0548, 1.6211, 6.2526, 5.5000, 37.5523, 9.1900, 15.8884, 20.0351, 55.8462, 11.0000, 0.0112, 0.6263
29, 16788, 4.7159, 4.0000, 0.0009, 0.0268, 10.1000, 0.3182, -634.4000, 2442.1837, 10.5000, 22.0000, 0.0003, 0.5543, 191.3989, 0.8238, 0.1494, 9.0000, 0.0307, 9.2387, 1.5455, 7.9659, 6.0000, 53.7595, 9.8800, 11.2264, 13.8000, 52.2469, 3.0000, 0.0000, 0.6739
30, 17313, 4.4507, 4.0000, 0.0018, 0.0276, 8.4000, 0.3239, -1036.1500, 2015.0850, 19.0000, 35.5000, 0.0006, 0.5616, 116.3445, 0.8145, 0.1579, 8.0000, 0.0150, 8.7351, 1.5493, 7.0704, 3.1000, 39.7321, 9.9400, 16.5367, 19.8338, 85.9516, 6.0000, 0.0000, 0.7260
31, 17715, 4.4947, 4.0000, 0.0012, 0.0284, 7.0000, 0.3053, -1393.0800, 2382.0279, 22.0000, 47.5000, 0.0003, 0.5670, 165.7987, 0.7951, 0.1663, 5.0000, 0.0385, 9.1520, 1.4421, 7.1368, 3.1000, 36.6204, 10.3900, 19.9518, 22.3684, 60.3141, 3.0000, 0.0101, 0.7010
32, 18211, 4.7966, 4.0000, 0.0023, 0.0144, 7.8000, 0.3051, -568.2200, 1957.2180, 9.0000, 19.6667, 0.0006, 0.6290, 83.2466, 0.8247, 0.1609, 7.0000, 0.0374, 8.2744, 1.6271, 7.9492, 8.8000, 49.2191, 8.6900, 11.2800, 14.6463, 120.1250, 2.0000, 0.0000, 0.7903
33, 18562, 4.8319, 5.0000, 0.0016, 0.0227, 11.7000, 0.2605, -568.3900, 1620.7462, 8.5000, 19.8333, 0.0005, 0.4720, 143.3600, 0.8304, 0.1429, 12.0000, 0.0628, 9.6547, 1.6639, 8.3277, 3.1000, 45.9411, 9.1700, 11.7786, 12.9754, 69.7545, 7.0000, 0.0040, 0.6480
34, 19314, 4.6667, 5.0000, 0.0003, 0.0182, 9.9000, 0.3333, -711.6400, 2726.9045, 11.5000, 24.6000, 0.0002, 0.5703, 119.6289, 0.8112, 0.1510, 16.0000, 0.0417, 9.4948, 1.4959, 7.9350, 5.7000, 55.3099, 8.9300, 11.6560, 14.0676, 83.5918, 8.0000, 0.0195, 0.6797
35, 20085, 4.6771, 4.0000, 0.0010, 0.0290, 9.2000, 0.3021, -552.6200, 1852.5884, 10.5000, 19.2000, 0.0005, 0.5100, 108.0000, 0.7772, 0.1540, 11.0000, 0.0453, 9.2879, 1.4271, 8.3333, 5.7000, 66.6158, 7.5900, 8.7376, 12.2633, 92.5926, 11.0000, 0.0362, 0.6800
36, 20640, 4.2034, 4.0000, 0.0014, 0.0247, 7.3000, 0.2712, -568.8300, 1794.1165, 9.0000, 19.6667, 0.0008, 0.5645, 130.0728, 0.7685, 0.1636, 6.0000, 0.0525, 8.5365, 1.4068, 7.9322, 6.4000, 67.8598, 8.1800, 8.6800, 12.6124, 76.8800, 4.0000, 0.0432, 0.7258
37, 20967, 4.2143, 4.0000, 0.0014, 0.0190, 9.3000, 0.2449, -951.0900, 1348.5198, 16.0000, 32.6667, 0.0009, 0.3168, 250.9558, 0.8086, 0.1534, 8.0000, 0.0759, 10.5364, 1.4184, 7.4490, 6.4000, 53.6845, 8.0700, 13.8867, 17.5565, 39.8477, 4.0000, 0.0190, 0.4950
38, 21550, 4.6585, 4.0000, 0.0042, 0.0242, 8.2000, 0.2195, -592.2900, 1531.8485, 11.5000, 20.5000, 0.0012, 0.5814, 129.7999, 0.8185, 0.1573, 5.0000, 0.0524, 7.8562, 1.5854, 8.7317, 10.1000, 51.9055, 10.1600, 11.1123, 13.0780, 77.0417, 3.0000, 0.0000, 0.7674
39, 21801, 4.4640, 4.0000, 0.0007, 0.0294, 6.8000, 0.3120, -357.2500, 1609.4379, 4.5000, 12.5000, 0.0004, 0.3481, 227.1605, 0.8029, 0.1676, 10.0000, 0.1132, 10.7397, 1.3920, 7.9360, 4.9000, 76.3843, 7.8800, 5.7106, 8.8400, 44.0217, 2.0000, 0.0000, 0.5037
40, 22484, 5.0000, 4.0000, 0.0006, 0.0438, 13.7000, 0.1136, -1281.0100, 4414.8879, 20.0000, 44.0000, 0.0010, 0.7333, 454.3210, 0.8247, 0.1315, 3.0000, 0.0159, 7.8870, 1.7727, 7.2727, 3.1000, 12.2023, 10.0300, 22.4882, 28.5091, 22.0109, 3.0000, 0.0000, 0.7778
41, 22738, 4.2576, 4.0000, 0.0006, 0.0280, 8.0000, 0.2727, -962.6000, 2281.0342, 16.0000, 33.0000, 0.0005, 0.6176, 151.3841, 0.8123, 0.1597, 8.0000, 0.0448, 8.6104, 1.5000, 7.6061, 7.2000, 46.4400, 9.6900, 14.9800, 18.6545, 66.0571, 3.0000, 0.0000, 0.7353
42, 23098, 4.8140, 4.0000, 0.0012, 0.0179, 9.2000, 0.3643, -748.1000, 2225.2825, 11.5000, 25.8000, 0.0003, 0.5075, 106.9280, 0.8195, 0.1549, 20.0000, 0.0346, 9.5715, 1.6589, 7.2403, 3.1000, 40.3038, 9.2800, 14.0472, 19.0022, 93.5208, 7.0000, 0.0077, 0.6716
43, 23882, 4.0139, 4.0000, 0.0021, 0.0296, 8.4000, 0.4028, -518.0800, 1368.5332, 8.5000, 18.0000, 0.0005, 0.5000, 176.5928, 0.8030, 0.1576, 16.0000, 0.0246, 9.0450, 1.5556, 6.6944, 6.0000, 56.9650, 8.6800, 9.7856, 13.8667, 56.6275, 6.0000, 0.0099, 0.6711
44, 24291, 4.4255, 4.0000, 0.0036, 0.0174, 9.2000, 0.3617, -448.0900, 1780.6933, 7.0000, 15.6667, 0.0010, 0.6000, 104.0000, 0.8299, 0.1528, 10.0000, 0.0278, 8.0304, 1.6170, 8.4255, 7.8000, 54.1333, 10.1000, 9.6009, 12.2241, 96.1538, 2.0000, 0.0000, 0.7800
45, 24582, 4.1978, 4.0000, 0.0012, 0.0275, 6.5000, 0.1978, -885.6000, 1139.5856, 13.5000, 30.3333, 0.0009, 0.3511, 178.8139, 0.8030, 0.1695, 9.0000, 0.0826, 10.0001, 1.2857, 8.2527, 3.1000, 67.2752, 6.9900, 11.4114, 14.7707, 55.9241, 0.0000, 0.0000, 0.5532
46, 25057, 4.5610, 3.0000, 0.0021, 0.0150, 2.6000, 0.3171, -599.2500, 1750.6840, 9.0000, 20.5000, 0.0009, 0.6512, 129.7999, 0.7400, 0.1950, 5.0000, 0.0800, 7.7737, 1.1220, 7.5610, 7.2000, 91.1104, 6.4900, 5.6440, 8.2000, 77.0417, 0.0000, 0.0500, 0.7907
47, 25260, 4.7353, 4.0000, 0.0012, 0.0175, 8.6000, 0.2794, -656.1000, 2278.5342, 12.0000, 22.6667, 0.0003, 0.6901, 103.1541, 0.8254, 0.1571, 8.0000, 0.0349, 8.3857, 1.5588, 7.3676, 6.4000, 51.9519, 8.5400, 11.6441, 14.3608, 96.9423, 4.0000, 0.0000, 0.8028
48, 25664, 3.8750, 4.0000, 0.0068, 0.0221, 6.5000, 0.3438, -461.1500, 1287.2733, 7.0000, 16.0000, 0.0020, 0.5588, 155.7093, 0.8122, 0.1657, 2.0000, 0.0663, 7.4895, 1.2812, 7.7812, 3.1000, 82.2013, 6.7500, 5.7688, 10.1500, 64.2222, 1.0000, 0.0000, 0.7647
49, 25848, 4.8182, 4.0000, 0.0022, 0.0123, 5.6000, 0.3636, -639.8900, 1750.1877, 11.0000, 22.0000, 0.0004, 0.7609, 66.1626, 0.8148, 0.1728, 8.0000, 0.0453, 7.6139, 1.4773, 7.3182, 8.8000, 59.5277, 7.4700, 10.4218, 13.3455, 151.1429, 1.0000, 0.0000, 0.8696
50, 26094, 4.5143, 4.0000, 0.0023, 0.0192, 7.9000, 0.3286, -400.4300, 1699.3981, 6.0000, 14.0000, 0.0008, 0.4933, 120.8889, 0.8101, 0.1611, 10.0000, 0.0409, 8.9188, 1.6000, 7.7714, 6.7000, 57.2650, 7.9100, 8.7500, 11.8857, 82.7206, 3.0000, 0.0096, 0.6933
51, 26513, 4.6136, 3.0000, 0.0036, 0.0495, 7.2000, 0.2045, -420.7800, 1429.5828, 5.5000, 14.6667, 0.0010, 0.5745, 172.0235, 0.6982, 0.1622, 4.0000, 0.0946, 8.0753, 1.2955, 8.6591, 6.4000, 82.3529, 7.0500, 5.4164, 8.5939, 58.1316, 1.0000, 0.0901, 0.7447
52, 26738, 3.4138, 3.0000, 0.0030, 0.0370, 4.4000, 0.4138, -848.4500, 1346.9183, 13.5000, 29.0000, 0.0013, 0.6000, 333.3333, 0.7852, 0.1778, 3.0000, 0.0519, 7.3790, 1.3793, 8.1724, 3.1000, 60.7103, 7.7100, 11.9959, 12.9793, 30.0000, 1.0000, 0.0000, 0.7333
53, 26876, 4.3913, 4.0000, 0.0027, 0.0192, 7.5000, 0.3261, -667.2000, 2023.7105, 10.5000, 23.0000, 0.0006, 0.6875, 130.2083, 0.8038, 0.1615, 14.0000, 0.0269, 7.8577, 1.4565, 7.5870, 7.2000, 60.2683, 8.4000, 10.5670, 14.4174, 76.8000, 0.0000, 0.0154, 0.8125
